city,year,type,n
Pittsburgh,2014,Total Violent Crime,798.080705301792
"Portland, Ore.",2014,Total Violent Crime,472.81669460362
"Prince George's County, Md.",2014,Total Violent Crime,461.33122005397
"Raleigh, N.C.",2014,Total Violent Crime,394.650095925067
"Sacramento, Calif.",2014,Total Violent Crime,614.789329013789
Salt Lake City,2014,Total Violent Crime,754.8032936871
San Antonio,2014,Total Violent Crime,539.320179353362
San Diego,2014,Total Violent Crime,380.948205948754
San Francisco,2014,Total Violent Crime,795.136740939016
San Jose,2014,Total Violent Crime,321.092149088968
Seattle,2014,Total Violent Crime,603.699069956739
"St. Louis, Mo.",2014,Total Violent Crime,1678.73084432502
"Suffolk County, N.Y.",2014,Total Violent Crime,117.484548470949
"Tampa, Fla.",2014,Total Violent Crime,582.430752343724
"Tucson, Ariz.",2014,Total Violent Crime,652.914315189028
"Tulsa, Okla.",2014,Total Violent Crime,805.143709517565
"Virginia Beach, Va.",2014,Total Violent Crime,147.860129194728
"Washington, D.C.",2014,Total Violent Crime,1185.3214406588
"Wichita, Kan.",2014,Total Violent Crime,758.465314212128
"Albuquerque, N.M.",2015,Total Violent Crime,965.838337314483
"Arlington, Texas",2015,Total Violent Crime,502.109323597332
Atlanta,2015,Total Violent Crime,1119.62299068236
"Aurora, Colo.",2015,Total Violent Crime,460.807746011653
"Austin, Texas",2015,Total Violent Crime,372.525374762444
Baltimore,2015,Total Violent Crime,1535.93066903608
"Baltimore County, Md.",2015,Total Violent Crime,NA
Boston,2015,Total Violent Crime,706.793454569505
"Buffalo, N.Y.",2015,Total Violent Crime,1118.57603372389
"Charlotte-Mecklenburg, N.C.",2015,Total Violent Crime,677.589976042843
Chicago,2015,Total Violent Crime,903.838648144992
Cincinnati,2015,Total Violent Crime,925.026300095819
Cleveland,2015,Total Violent Crime,NA
"Columbus, Ohio",2015,Total Violent Crime,546.272758907455
Dallas,2015,Total Violent Crime,694.175089114477
Denver,2015,Total Violent Crime,673.927123844916
Detroit,2015,Total Violent Crime,1759.59003304987
"El Paso, Texas",2015,Total Violent Crime,366.576929411713
"Fairfax County, Va.",2015,Total Violent Crime,88.4088227285105
"Fort Worth, Texas",2015,Total Violent Crime,525.350987247674
"Fresno, Calif.",2015,Total Violent Crime,551.22811935404
Honolulu,2015,Total Violent Crime,243.869001217844
Houston,2015,Total Violent Crime,966.675325166215
Indianapolis,2015,Total Violent Crime,1287.98448490462
"Jacksonville, Fla.",2015,Total Violent Crime,648.250001729589
"Kansas City, Mo.",2015,Total Violent Crime,1417.27559451004
Las Vegas,2015,Total Violent Crime,920.727671249713
"Long Beach, Calif.",2015,Total Violent Crime,580.704487338291
Los Angeles,2015,Total Violent Crime,634.815528502349
"Los Angeles County, Calif.",2015,Total Violent Crime,465.223362072919
"Louisville, Ky.",2015,Total Violent Crime,631.841892586878
"Memphis, Tenn.",2015,Total Violent Crime,1740.1388584908
"Mesa, Ariz.",2015,Total Violent Crime,418.653430537923
Miami,2015,Total Violent Crime,1021.30516086755
"Miami-Dade County, Fla.",2015,Total Violent Crime,516.970763834971
Milwaukee,2015,Total Violent Crime,1596.10259826782
Minneapolis,2015,Total Violent Crime,1062.93185385473
"Montgomery County, Md.",2015,Total Violent Crime,194.614219918032
"Nashville, Tenn.",2015,Total Violent Crime,1101.0153047966
"Nassau County, N.Y.",2015,Total Violent Crime,124.201945956134
National,2015,Total Violent Crime,372.6
New Orleans,2015,Total Violent Crime,949.556102855022
New York City,2015,Total Violent Crime,585.76557378257
"Newark, N.J.",2015,Total Violent Crime,1100.64132420909
"Oakland, Calif.",2015,Total Violent Crime,1442.49679961667
Oklahoma City,2015,Total Violent Crime,765.594548865325
"Omaha, Neb.",2015,Total Violent Crime,514.978374888337
"Orlando, Fla.",2015,Total Violent Crime,940.626885910341
Philadelphia,2015,Total Violent Crime,1028.95121220046
Phoenix,2015,Total Violent Crime,593.751282261704
Pittsburgh,2015,Total Violent Crime,706.162218529019
"Portland, Ore.",2015,Total Violent Crime,NA
"Prince George's County, Md.",2015,Total Violent Crime,475.195967255845
"Raleigh, N.C.",2015,Total Violent Crime,382.331538017579
"Sacramento, Calif.",2015,Total Violent Crime,737.364641211149
Salt Lake City,2015,Total Violent Crime,855.243968498687
San Antonio,2015,Total Violent Crime,587.187906962761
San Diego,2015,Total Violent Crime,398.581330370512
San Francisco,2015,Total Violent Crime,776.816372649581
San Jose,2015,Total Violent Crime,329.630484227181
Seattle,2015,Total Violent Crime,598.654380576276
"St. Louis, Mo.",2015,Total Violent Crime,1817.12105205065
"Suffolk County, N.Y.",2015,Total Violent Crime,124.86460576703
"Tampa, Fla.",2015,Total Violent Crime,630.655107400729
"Tucson, Ariz.",2015,Total Violent Crime,655.496294897815
"Tulsa, Okla.",2015,Total Violent Crime,903.566447499502
"Virginia Beach, Va.",2015,Total Violent Crime,138.251799371462
"Washington, D.C.",2015,Total Violent Crime,1202.56817627353
"Wichita, Kan.",2015,Total Violent Crime,984.803398456739
"Albuquerque, N.M.",1975,Rape,63.2340919095298
"Arlington, Texas",1975,Rape,24.8937570013692
Atlanta,1975,Rape,90.3005397648517
"Aurora, Colo.",1975,Rape,37.7177341928405
"Austin, Texas",1975,Rape,63.2490013315579
Baltimore,1975,Rape,53.5817613702118
"Baltimore County, Md.",1975,Rape,21.3344462543253
Boston,1975,Rape,73.5246380575213
"Buffalo, N.Y.",1975,Rape,45.4678930367816
"Charlotte-Mecklenburg, N.C.",1975,Rape,27.0885873110953
Chicago,1975,Rape,52.6031746031746
Cincinnati,1975,Rape,60.226090126844
Cleveland,1975,Rape,74.4017177553411
"Columbus, Ohio",1975,Rape,72.6260786980379
Dallas,1975,Rape,63.2614943359567
Denver,1975,Rape,94.462156098713
Detroit,1975,Rape,99.4105179678926
"El Paso, Texas",1975,Rape,33.0623306233062
"Fairfax County, Va.",1975,Rape,21.3156249679753
"Fort Worth, Texas",1975,Rape,44.3249622975543
"Fresno, Calif.",1975,Rape,47.5920679886686
Honolulu,1975,Rape,23.962725908953
Houston,1975,Rape,42.8464624707252
Indianapolis,1975,Rape,69.7243405487762
"Jacksonville, Fla.",1975,Rape,58.2175124172796
"Kansas City, Mo.",1975,Rape,61.7468216743612
Las Vegas,1975,Rape,67.8208246049136
"Long Beach, Calif.",1975,Rape,49.5953139764877
Los Angeles,1975,Rape,64.7647990129962
"Los Angeles County, Calif.",1975,Rape,46.0460969333886
"Louisville, Ky.",1975,Rape,NA
"Memphis, Tenn.",1975,Rape,80.5898995023844
"Mesa, Ariz.",1975,Rape,19.4387502650739
Miami,1975,Rape,50.7495538030803
"Miami-Dade County, Fla.",1975,Rape,28.0737985946966
Milwaukee,1975,Rape,21.6498682472059
Minneapolis,1975,Rape,75.7317861354094
"Montgomery County, Md.",1975,Rape,16.9323431944075
"Nashville, Tenn.",1975,Rape,24.4661921708185
"Nassau County, N.Y.",1975,Rape,2.9988386315845
National,1975,Rape,NA
New Orleans,1975,Rape,41.4383477813874
New York City,1975,Rape,52.0848349600526
"Newark, N.J.",1975,Rape,79.6966696452291
"Oakland, Calif.",1975,Rape,93.5608797091323
Oklahoma City,1975,Rape,64.8300749060745
"Omaha, Neb.",1975,Rape,45.4790502543505
"Orlando, Fla.",1975,Rape,72.6001840330246
Philadelphia,1975,Rape,38.0193208241272
Phoenix,1975,Rape,46.5536804351796
Pittsburgh,1975,Rape,49.4695073713741
"Portland, Ore.",1975,Rape,76.917716803439
"Prince George's County, Md.",1975,Rape,45.8335382086638
"Raleigh, N.C.",1975,Rape,13.3386688008537
"Sacramento, Calif.",1975,Rape,58.93670578036
Salt Lake City,1975,Rape,55
San Antonio,1975,Rape,35.7693798500027
San Diego,1975,Rape,29.7900516837884
San Francisco,1975,Rape,81.6445937696369
San Jose,1975,Rape,42.5944769161599
Seattle,1975,Rape,64.3495531281033
"St. Louis, Mo.",1975,Rape,81.195079086116
"Suffolk County, N.Y.",1975,Rape,7.3909830007391
"Tampa, Fla.",1975,Rape,55.6504055265662
"Tucson, Ariz.",1975,Rape,40.2349486049927
"Tulsa, Okla.",1975,Rape,39.1254315304948
"Virginia Beach, Va.",1975,Rape,17.496040369811
"Washington, D.C.",1975,Rape,72.6256983240224
"Wichita, Kan.",1975,Rape,20.4443758679216
"Albuquerque, N.M.",1976,Rape,63.6408738644723
"Arlington, Texas",1976,Rape,27.9147669116963
Atlanta,1976,Rape,104.307894161382
"Aurora, Colo.",1976,Rape,30.3030303030303
"Austin, Texas",1976,Rape,63.5292796271077
Baltimore,1976,Rape,53.427861933113
"Baltimore County, Md.",1976,Rape,22.1056744643655
Boston,1976,Rape,63.2832717451492
"Buffalo, N.Y.",1976,Rape,47.5181192234316
"Charlotte-Mecklenburg, N.C.",1976,Rape,30.6546967374644
Chicago,1976,Rape,37.6136664902429
Cincinnati,1976,Rape,61.5860155252959
Cleveland,1976,Rape,77.5341041074392
"Columbus, Ohio",1976,Rape,55.0797649034425
Dallas,1976,Rape,66.5203444200574
Denver,1976,Rape,73.1368250597698
Detroit,1976,Rape,92.1969867326287
"El Paso, Texas",1976,Rape,32.6496279879252
"Fairfax County, Va.",1976,Rape,16.0222174748985
"Fort Worth, Texas",1976,Rape,47.7625706144902
"Fresno, Calif.",1976,Rape,30.9162450815065
Honolulu,1976,Rape,22.8277451755509
Houston,1976,Rape,46.716316858497
Indianapolis,1976,Rape,70.139267883492
"Jacksonville, Fla.",1976,Rape,51.3019478191156
"Kansas City, Mo.",1976,Rape,71.7195478799702
Las Vegas,1976,Rape,56.9066166189932
"Long Beach, Calif.",1976,Rape,58.6682311528307
Los Angeles,1976,Rape,74.732576393706
"Los Angeles County, Calif.",1976,Rape,54.8710190540587
"Louisville, Ky.",1976,Rape,NA
"Memphis, Tenn.",1976,Rape,72.635610839326
"Mesa, Ariz.",1976,Rape,14.8864166410289
Miami,1976,Rape,42.8080927961361
"Miami-Dade County, Fla.",1976,Rape,33.2564022423437
Milwaukee,1976,Rape,25.7464556478988
Minneapolis,1976,Rape,75.4867005014833
"Montgomery County, Md.",1976,Rape,17.7063044859443
"Nashville, Tenn.",1976,Rape,28.9251287616682
"Nassau County, N.Y.",1976,Rape,2.18404262491537
National,1976,Rape,NA
New Orleans,1976,Rape,47.3689593362604
New York City,1976,Rape,45.1497664229951
"Newark, N.J.",1976,Rape,87.7989377144007
"Oakland, Calif.",1976,Rape,92.7649354548184
Oklahoma City,1976,Rape,60.5542305628888
"Omaha, Neb.",1976,Rape,49.66648824474
"Orlando, Fla.",1976,Rape,83.869642612625
Philadelphia,1976,Rape,39.8609042268732
Phoenix,1976,Rape,35.8741713440109
Pittsburgh,1976,Rape,58.9194138442146
"Portland, Ore.",1976,Rape,84.7774460399454
"Prince George's County, Md.",1976,Rape,48.4162692497899
"Raleigh, N.C.",1976,Rape,19.5822895072691
"Sacramento, Calif.",1976,Rape,73.6478711162255
Salt Lake City,1976,Rape,58.1527936145952
San Antonio,1976,Rape,34.9237586462861
San Diego,1976,Rape,30.1267132143781
San Francisco,1976,Rape,93.0827067669173
San Jose,1976,Rape,53.0751299982069
Seattle,1976,Rape,63.9523336643496
"St. Louis, Mo.",1976,Rape,91.5377214033538
"Suffolk County, N.Y.",1976,Rape,10.7034366526446
"Tampa, Fla.",1976,Rape,59.0017773374902
"Tucson, Ariz.",1976,Rape,39.8912377136454
"Tulsa, Okla.",1976,Rape,37.4804014694606
"Virginia Beach, Va.",1976,Rape,27.292576419214
"Washington, D.C.",1976,Rape,72.3646723646724
"Wichita, Kan.",1976,Rape,43.2824472129613
"Albuquerque, N.M.",1977,Rape,70.8077211201987
"Arlington, Texas",1977,Rape,30.0900932792892
Atlanta,1977,Rape,115.830115830116
"Aurora, Colo.",1977,Rape,30.6122448979592
"Austin, Texas",1977,Rape,58.0925753339546
Baltimore,1977,Rape,60.3025520426734
"Baltimore County, Md.",1977,Rape,25.1801859914232
Boston,1977,Rape,65.8785993047224
"Buffalo, N.Y.",1977,Rape,56.8192761802038
"Charlotte-Mecklenburg, N.C.",1977,Rape,45.3654780148982
Chicago,1977,Rape,39.7498255478316
Cincinnati,1977,Rape,68.6853714320782
Cleveland,1977,Rape,79.5249791403475
"Columbus, Ohio",1977,Rape,58.1926863572433
Dallas,1977,Rape,72.908320933959
Denver,1977,Rape,89.5809304113802
Detroit,1977,Rape,97.0105260598989
"El Paso, Texas",1977,Rape,27.720207253886
"Fairfax County, Va.",1977,Rape,17.1944127818242
"Fort Worth, Texas",1977,Rape,54.3041239804923
"Fresno, Calif.",1977,Rape,38.8766296699867
Honolulu,1977,Rape,24.3773052828114
Houston,1977,Rape,59.8151742109201
Indianapolis,1977,Rape,67.9764243614931
"Jacksonville, Fla.",1977,Rape,56.5540251712698
"Kansas City, Mo.",1977,Rape,66.0495269837721
Las Vegas,1977,Rape,65.4059637372181
"Long Beach, Calif.",1977,Rape,65.193185292879
Los Angeles,1977,Rape,83.9737875409323
"Los Angeles County, Calif.",1977,Rape,60.6625776307947
"Louisville, Ky.",1977,Rape,NA
"Memphis, Tenn.",1977,Rape,87.0868620250319
"Mesa, Ariz.",1977,Rape,29.2096219931271
Miami,1977,Rape,53.3392465981247
"Miami-Dade County, Fla.",1977,Rape,42.1002076132982
Milwaukee,1977,Rape,33.255840459399
Minneapolis,1977,Rape,83.014343033713
"Montgomery County, Md.",1977,Rape,21.3847980562237
"Nashville, Tenn.",1977,Rape,40.9558705969701
"Nassau County, N.Y.",1977,Rape,4.59353880487604
National,1977,Rape,NA
New Orleans,1977,Rape,61.2478222996516
New York City,1977,Rape,52.1144304042457
"Newark, N.J.",1977,Rape,92.1994695684837
"Oakland, Calif.",1977,Rape,107.880588568195
Oklahoma City,1977,Rape,67.1895494820248
"Omaha, Neb.",1977,Rape,46.8306283200057
"Orlando, Fla.",1977,Rape,71.8063088178147
Philadelphia,1977,Rape,40.6280003330337
Phoenix,1977,Rape,46.3207270595133
Pittsburgh,1977,Rape,52.237398245901304
"Portland, Ore.",1977,Rape,87.4802066298056
"Prince George's County, Md.",1977,Rape,47.9824645902134
"Raleigh, N.C.",1977,Rape,25.5168803978016
"Sacramento, Calif.",1977,Rape,77.2943216951964
Salt Lake City,1977,Rape,62.1800779471691
San Antonio,1977,Rape,35.722837885051
San Diego,1977,Rape,37.787479663869
San Francisco,1977,Rape,87.9364492887493
San Jose,1977,Rape,56.6599155732065
Seattle,1977,Rape,74
"St. Louis, Mo.",1977,Rape,92.3721680509473
"Suffolk County, N.Y.",1977,Rape,11.6576473289963
"Tampa, Fla.",1977,Rape,73.6271370748505
"Tucson, Ariz.",1977,Rape,37.8466557911909
"Tulsa, Okla.",1977,Rape,48.770252414411
"Virginia Beach, Va.",1977,Rape,33.9956825483164
"Washington, D.C.",1977,Rape,58.2608695652174
"Wichita, Kan.",1977,Rape,46.2304953158192
"Albuquerque, N.M.",1978,Rape,64.077523523647
"Arlington, Texas",1978,Rape,35.3182751540041
Atlanta,1978,Rape,129.824561403509
"Aurora, Colo.",1978,Rape,63.1183507098913
"Austin, Texas",1978,Rape,58.5118094324656
Baltimore,1978,Rape,70.8684584191473
"Baltimore County, Md.",1978,Rape,26.2041427501872
Boston,1978,Rape,77.0822345734107
"Buffalo, N.Y.",1978,Rape,56.4214503631652
"Charlotte-Mecklenburg, N.C.",1978,Rape,36.8811488801395
Chicago,1978,Rape,43.444469318194
Cincinnati,1978,Rape,70.8075514896725
Cleveland,1978,Rape,82.5044913687609
"Columbus, Ohio",1978,Rape,53.4289636855956
Dallas,1978,Rape,94.2842198955762
Denver,1978,Rape,118.835045834904
Detroit,1978,Rape,99.5087143520461
"El Paso, Texas",1978,Rape,30.3258145363409
"Fairfax County, Va.",1978,Rape,17.9770123735394
"Fort Worth, Texas",1978,Rape,70.5049752567445
"Fresno, Calif.",1978,Rape,58.5293725035169
Honolulu,1978,Rape,25.7838923749998
Houston,1978,Rape,73.8653296458971
Indianapolis,1978,Rape,66.4366387347035
"Jacksonville, Fla.",1978,Rape,53.1346581319918
"Kansas City, Mo.",1978,Rape,73.7178589057424
Las Vegas,1978,Rape,66.4670347740294
"Long Beach, Calif.",1978,Rape,71.4796283059328
Los Angeles,1978,Rape,88.501448417503
"Los Angeles County, Calif.",1978,Rape,61.1722662422648
"Louisville, Ky.",1978,Rape,NA
"Memphis, Tenn.",1978,Rape,97.2022157420745
"Mesa, Ariz.",1978,Rape,32.0161361326108
Miami,1978,Rape,62.7158698418469
"Miami-Dade County, Fla.",1978,Rape,49.8871564470188
Milwaukee,1978,Rape,46.179229929272
Minneapolis,1978,Rape,81.9103521878335
"Montgomery County, Md.",1978,Rape,20.9425279915925
"Nashville, Tenn.",1978,Rape,47.9621607284944
"Nassau County, N.Y.",1978,Rape,2.09066011229572
National,1978,Rape,NA
New Orleans,1978,Rape,72.6089133700551
New York City,1978,Rape,53.597419592135
"Newark, N.J.",1978,Rape,96.7210044246021
"Oakland, Calif.",1978,Rape,107.091861018563
Oklahoma City,1978,Rape,82.374916051041
"Omaha, Neb.",1978,Rape,44.45102978219
"Orlando, Fla.",1978,Rape,90.3769648543411
Philadelphia,1978,Rape,38.397630802537
Phoenix,1978,Rape,66.450141583293
Pittsburgh,1978,Rape,48.180909930899
"Portland, Ore.",1978,Rape,102.345674584893
"Prince George's County, Md.",1978,Rape,57.0307550980261
"Raleigh, N.C.",1978,Rape,31.9735685166929
"Sacramento, Calif.",1978,Rape,83.3763601246821
Salt Lake City,1978,Rape,70.8108108108108
San Antonio,1978,Rape,37.2193246651485
San Diego,1978,Rape,39.6341119262304
San Francisco,1978,Rape,88.5196269117886
San Jose,1978,Rape,62.4552219883224
Seattle,1978,Rape,73.4752357840726
"St. Louis, Mo.",1978,Rape,94.6444928140645
"Suffolk County, N.Y.",1978,Rape,12.2729716321497
"Tampa, Fla.",1978,Rape,96.1337513061651
"Tucson, Ariz.",1978,Rape,50.1293661060802
"Tulsa, Okla.",1978,Rape,54.2134831460674
"Virginia Beach, Va.",1978,Rape,27.8408004853441
"Washington, D.C.",1978,Rape,66.3204747774481
"Wichita, Kan.",1978,Rape,51.0278466248724
"Albuquerque, N.M.",1979,Rape,71.1637759830531
"Arlington, Texas",1979,Rape,39.9186274133497
Atlanta,1979,Rape,155.044989045221
"Aurora, Colo.",1979,Rape,58.1118130885684
"Austin, Texas",1979,Rape,63.9569830069849
Baltimore,1979,Rape,71.3110743316799
"Baltimore County, Md.",1979,Rape,28.4431886377275
Boston,1979,Rape,77.387246448359
"Buffalo, N.Y.",1979,Rape,69.0256957920373
"Charlotte-Mecklenburg, N.C.",1979,Rape,38.2607654149297
Chicago,1979,Rape,54.0708134896715
Cincinnati,1979,Rape,69.6879610340507
Cleveland,1979,Rape,101.765769121406
